restaurant_id,title,sub_title,description,price_range,category_name,address,neighborhood,street,city,postal_code,state,country_code,website,phone,phone_unformatted,latitude,longitude,plus_code,place_id,fid,cid,total_score,permanently_closed,temporarily_closed,claim_this_business,reviews_count,reviews_one_star,reviews_two_star,reviews_three_star,reviews_four_star,reviews_five_star,images_count,categories,image_categories,popular_times_live_text,popular_times_live_percent,scraped_at,reserve_table_url,google_food_url,menu,located_in,image_url,search_string,language,is_advertisement,opening_hours,top_review_tags
251,CAUSE | EFFECT Ocean,,,$$,Restaurant,"69 Victoria Rd, Camps Bay, Cape Town, 8005, South Africa",Camps Bay,69 Victoria Rd,Cape Town,8005,,ZA,,+27 21 437 0358,+27214370358,-33.9521719,18.3778149,"29XH+44 Hout Bay, Cape Town, South Africa",ChIJ_VvIL7VnzB0R0Z-X0cQM1Xo,0x1dcc67b52fc85bfd:0x7ad50cc4d1979fd1,8850994682136076241,3.7,False,False,False,295,49,28,30,43,145,278,Restaurant,"All, Latest, Videos, Menu, Food & drink, Vibe, Juice, Street View & 360°",Now: Usually a little busy,,2025-06-27T19:52:04.487Z,,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no4ARXAhgDVtWuMaqOqT5_8oby9B9magz7dXVORxNvEDQB_WUpampwUDW60DCPBwaeHHIYtExfPkvhCWZo6umO67FTlkkCMsOblPbf2Uxive6_H5kCa5FdRzR7GusDTmPVJUQ6_8Q=w408-h544-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=CAUSE%20%7C%20EFFECT%20Ocean&query_place_id=ChIJ_VvIL7VnzB0R0Z-X0cQM1Xo,en,False,"{'day': 'Monday', 'hours': '10\u202fAM to 1\u202fAM'} | {'day': 'Tuesday', 'hours': '10\u202fAM to 1\u202fAM'} | {'day': 'Wednesday', 'hours': '10\u202fAM to 1\u202fAM'} | {'day': 'Thursday', 'hours': '10\u202fAM to 1\u202fAM'} | {'day': 'Friday', 'hours': '10\u202fAM to 1\u202fAM'} | {'day': 'Saturday', 'hours': '10\u202fAM to 1\u202fAM'} | {'day': 'Sunday', 'hours': '10\u202fAM to 1\u202fAM'}","cocktails(75), experience(26), music(23), beach(20), manager(13)"
252,Victoria,,,,Cocktail bar,"37 Victoria Rd, Camps Bay, Cape Town, 8005, South Africa",Camps Bay,37 Victoria Rd,Cape Town,8005,,ZA,https://cafecaprice.co.za/victoria/,+27 82 312 5611,+27823125611,-33.950704,18.378755,"29XH+PG Hout Bay, Cape Town, South Africa",ChIJW2XF7o9nzB0RuXXNYFE0GpI,0x1dcc678feec5655b:0x921a345160cd75b9,10527784603053028793,,False,False,False,0,0,0,0,0,0,9,"Cocktail bar, Sushi restaurant","All, Latest, Food & drink, Vibe, By owner, Street View & 360°",,,2025-06-27T19:52:08.281Z,,,https://cafecaprice.co.za/wp-content/uploads/2024/11/Victoria-Menu.pdf,,https://lh3.googleusercontent.com/p/AF1QipMinCJ0phscEokWhjtHl5MOQoQZkRfGTKbHcD63=w408-h271-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Victoria&query_place_id=ChIJW2XF7o9nzB0RuXXNYFE0GpI,en,False,"{'day': 'Monday', 'hours': '5 to 10\u202fPM'} | {'day': 'Tuesday', 'hours': '5 to 10\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 10\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 10\u202fPM'} | {'day': 'Friday', 'hours': '12 to 10\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 10\u202fPM'} | {'day': 'Sunday', 'hours': '12 to 10\u202fPM'}",
253,Camps Bay Social Club,,,,Restaurant,"The Meadway, Camps Bay, Cape Town, 8005, South Africa",Camps Bay,The Meadway,Cape Town,8005,,ZA,https://www.instagram.com/campsbaysocialclub/,+27 21 330 5788,+27213305788,-33.9516631,18.3797605,"29XH+8W Hout Bay, Cape Town, South Africa",ChIJKzJ-I_hnzB0RMwyBDTGtmEI,0x1dcc67f8237e322b:0x4298ad310d810c33,4798775829154827315,4.5,False,False,False,24,3,0,0,1,20,57,Restaurant,"All, Menu, Food & drink, Vibe, By owner",,,2025-06-27T19:52:05.370Z,,,,,https://lh3.googleusercontent.com/p/AF1QipP9eXFnUiFgUDWp8842imFdpepfFTr4vAcINjaA=w408-h272-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Camps%20Bay%20Social%20Club&query_place_id=ChIJKzJ-I_hnzB0RMwyBDTGtmEI,en,False,"{'day': 'Monday', 'hours': '3 to 9\u202fPM'} | {'day': 'Tuesday', 'hours': '3 to 9\u202fPM'} | {'day': 'Wednesday', 'hours': '3 to 9\u202fPM'} | {'day': 'Thursday', 'hours': '3 to 9\u202fPM'} | {'day': 'Friday', 'hours': '3 to 9\u202fPM'} | {'day': 'Saturday', 'hours': '9\u202fAM to 9\u202fPM'} | {'day': 'Sunday', 'hours': '9\u202fAM to 6\u202fPM'}","sunset(3), price(3), sports field(2), burger(2), dinner(2)"
254,Kove Collection,,,,Event venue,"Victoria Rd, Camps Bay, Cape Town, 8005, South Africa",Camps Bay,Victoria Rd,Cape Town,8005,,ZA,,+27 21 438 2226,+27214382226,-33.952936,18.377473,"29WG+RX Hout Bay, Cape Town, South Africa",ChIJKZzhX1JmzB0REzEB1IknRZc,0x1dcc66525fe19c29:0x97452789d4013113,10900161946041004307,3.2,False,False,False,51,20,0,3,5,23,85,"Event venue, Hotel, Restaurant","All, By owner, Videos, Street View & 360°",,,2025-06-27T19:52:06.300Z,,,,,https://lh3.googleusercontent.com/p/AF1QipOt8ah6mprF0SyC7bHG3PqHe90TUyeq1qyKJ1dN=w426-h240-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Kove%20Collection&query_place_id=ChIJKZzhX1JmzB0REzEB1IknRZc,en,False,,"salmonella(3), suffering(3), chicken(3), dinner(3), behaviour(2)"
255,Nando's Gardens,,Afro-Portuguese chain restaurant serving flame-grilled chicken in spicy chilli sauce.,,Chicken restaurant,"42 Kloof St, Ground Floor, Earlgo Building, Gardens, Cape Town, 8001, South Africa",Gardens,"42 Kloof St, Ground Floor, Earlgo Building",Cape Town,8001,,ZA,https://store.nandos.co.za/details/gardens,+27 21 426 0240,+27214260240,-33.9290444,18.4114216,"3CC6+9H De Waterkant, Cape Town, South Africa",ChIJu9SFwnFnzB0RFbRXTt44cuA,0x1dcc6771c285d4bb:0xe07238de4e57b415,16173051739289138197,4.2,False,False,False,1242,79,26,123,306,708,537,"Chicken restaurant, Chicken wings restaurant, Fast food restaurant, Delivery Restaurant, Takeout Restaurant, Portuguese restaurant, South African restaurant","All, Latest, Videos, Menu, Food & drink, Vibe, Paella, Veggie burger, Burrito, Roast chicken, Wrap, Pita, Chicken Wings, French fries, Rice, By owner, Street View & 360°",Less busy than usual,35,2025-06-27T19:52:04.378Z,,,,Earlgo,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrIXab3jG2V78vZePalhrqg_8KX5iYKLCu9T6s0uZ90CzNAEcKVSbnTV7EFZoN6weATDnOMD6Wek_fTcejchKstmOS6Ah77R3IUIbeoRj_b9S0O4OXzxfwpUrvvTKmEq8cnqOqg=w408-h544-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Nando's%20Gardens&query_place_id=ChIJu9SFwnFnzB0RFbRXTt44cuA,en,False,"{'day': 'Monday', 'hours': '10\u202fAM to 10\u202fPM'} | {'day': 'Tuesday', 'hours': '10\u202fAM to 10\u202fPM'} | {'day': 'Wednesday', 'hours': '10\u202fAM to 10\u202fPM'} | {'day': 'Thursday', 'hours': '10\u202fAM to 10\u202fPM'} | {'day': 'Friday', 'hours': '10\u202fAM to 11\u202fPM'} | {'day': 'Saturday', 'hours': '10\u202fAM to 11\u202fPM'} | {'day': 'Sunday', 'hours': '10\u202fAM to 10\u202fPM'}","service(27), clean(17), take away(13), spicy(9), order(9)"
256,Ten 67,,,,Restaurant,"Table Mountain (Nature Reserve), Cape Town, South Africa",Table Mountain (Nature Reserve),,Cape Town,,,ZA,,,,-33.9581057,18.4032839,"2CR3+Q8 Constantia, Cape Town, South Africa",ChIJD10TWjNnzB0RgrNGa7b9T_w,0x1dcc67335a135d0f:0xfc4ffdb66b46b382,18181029180643652482,2.4,False,False,True,50,23,8,4,7,8,80,Restaurant,"All, Menu, Videos, Food & drink, Vibe, Upper Cable Car Station, Table Mountain National Park, Table Mountain (Nature Reserve), Table Mountain Aerial Cableway, Table Mountain, Black Marlin Restaurant",,,2025-06-27T19:52:06.024Z,,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noYP9E9XemP9iiflgHhz-tF1LESixpKotZkNG07L_BFwSX7UqPsADVhCRbg0sbiacy7nJb_z5JGa6DEMQfhvXhdx4kNQEX4BgSjfaPW1GrRKLnpx6RZfwlyrf6Zu920lb6dLY0Z_Q=w408-h306-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Ten%2067&query_place_id=ChIJD10TWjNnzB0RgrNGa7b9T_w,en,False,,"coffee(7), mountain(6), pizza(5), fish and chips(3), queue(3)"
257,Zest Restaurant,,,,Restaurant,"Piazza Da Luz, 94 Regent Rd, Sea Point, Cape Town, 8060, South Africa",Sea Point,"Piazza Da Luz, 94 Regent Rd",Cape Town,8060,,ZA,http://www.zestcapetown.co.za/,+27 21 010 7010,+27210107010,-33.9218148,18.3813087,"39HJ+7G De Waterkant, Cape Town, South Africa",ChIJr1neg4hnzB0R5vZxQ1FL1bU,0x1dcc678883de59af:0xb5d54b514371f6e6,13102461503300302566,4.6,False,False,False,694,26,8,23,81,556,807,Restaurant,"All, Latest, Videos, Menu, Food & drink, Vibe, Seafood, Feta, Surf and turf, By owner, Street View & 360°",Less busy than usual,5,2025-06-27T19:52:08.558Z,https://www.google.com/maps/reserve/v/dine/c/fGc6hxor9zo?source=pa&opi=79508299&hl=en-US&gei=aPZeaP7_A4irwbkP6YWzmQQ&sourceurl=https://www.google.com/service/MapsPlaceService/GetPlace?hl%3Den%26authuser%3D0%26gl%3Dus%26q%3DZest%2BRestaurant,,https://zestcapetown.co.za/menus/,newkings boutique hotel,https://lh3.googleusercontent.com/p/AF1QipM5jaxSHZnXxge8X8LC55a-HlpZyg9Q8QvrT5N6=w408-h306-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Zest%20Restaurant&query_place_id=ChIJr1neg4hnzB0R5vZxQ1FL1bU,en,False,"{'day': 'Monday', 'hours': '7:30\u202fAM to 11\u202fPM'} | {'day': 'Tuesday', 'hours': '7:30\u202fAM to 11\u202fPM'} | {'day': 'Wednesday', 'hours': '7:30\u202fAM to 11\u202fPM'} | {'day': 'Thursday', 'hours': '7:30\u202fAM to 11\u202fPM'} | {'day': 'Friday', 'hours': '7:30\u202fAM to 11\u202fPM'} | {'day': 'Saturday', 'hours': '7:30\u202fAM to 11\u202fPM'} | {'day': 'Sunday', 'hours': '7:30\u202fAM to 5\u202fPM'}","ocean(23), prawns(23), cocktails(19), springbok(18), sunset(14)"
258,Ongetem Restaurant & Bar,,,,Restaurant,"24 Park Rd, Gardens, Cape Town, 8000, South Africa",Gardens,24 Park Rd,Cape Town,8000,,ZA,https://ongetem.com/,+27 21 569 8880,+27215698880,-33.9281253,18.4109107,"3CC6+P9 De Waterkant, Cape Town, South Africa",ChIJqZbjYgBnzB0REcUa-C8yp5g,0x1dcc670062e396a9:0x98a7322ff81ac511,10999815796483081489,5,False,False,False,7,0,0,0,0,7,31,Restaurant,"All, Latest, Menu, Food & drink, Vibe, By owner, Street View & 360°",,,2025-06-27T19:52:10.937Z,https://www.google.com/maps/reserve/v/dine/c/SQK8fovLoPU?source=pa&opi=79508299&hl=en-US&gei=avZeaOzNBs3JkPIP5vSYsQo&sourceurl=https://www.google.com/service/MapsPlaceService/GetPlace?hl%3Den%26authuser%3D0%26gl%3Dus%26q%3DOngetem%2BRestaurant%2B%2526%2BBar,,,Canopy by Hilton Cape Town Longkloof,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np2n1Zlq-aP_ULZjTdgrNwgChM5WwZGOmDCoeaBAdbXhkgsCxUkc8jnChX9jfgfOdEmCr8zMvZl32WlMUyK_gsisxZ5tqb1xdx7hgHXPdC5lVDK5RdfcvvH3VJKTOFd7Zblwa7G=w408-h306-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Ongetem%20Restaurant%20%26%20Bar&query_place_id=ChIJqZbjYgBnzB0REcUa-C8yp5g,en,False,,"chef(4), evening(3), choices(3), experience(3), atmosphere(2)"
259,Gelato Mania Camps Bay,,,$$,Ice cream shop,"Shop 11, Ground Floor, The Promenade, 87 Victoria Rd, Camps Bay, Cape Town, 8040, South Africa",Camps Bay,"Shop 11, Ground Floor, The Promenade, 87 Victoria Rd",Cape Town,8040,,ZA,http://www.gelatomania.co.za/,+27 78 696 5055,+27786965055,-33.9529653,18.3775153,"29WH+R2 Hout Bay, Cape Town, South Africa",ChIJLfJl91JmzB0R_gIpBTOnwCs,0x1dcc6652f765f22d:0x2bc0a733052902fe,3152703576731091710,4,False,False,False,174,22,7,12,36,97,168,"Ice cream shop, Restaurant","All, Menu, Videos, Food & drink, Vibe, Gelato, Ice cream, By owner, Street View & 360°",Now: Usually a little busy,,2025-06-27T19:52:07.721Z,,,,,https://lh3.googleusercontent.com/p/AF1QipNq2mAFuryHf3qafkQuu_moPtjkrEm_Cr7BCJSn=w408-h504-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Gelato%20Mania%20Camps%20Bay&query_place_id=ChIJLfJl91JmzB0R_gIpBTOnwCs,en,False,"{'day': 'Monday', 'hours': '10\u202fAM to 10\u202fPM'} | {'day': 'Tuesday', 'hours': '10\u202fAM to 10\u202fPM'} | {'day': 'Wednesday', 'hours': '10\u202fAM to 10\u202fPM'} | {'day': 'Thursday', 'hours': '10\u202fAM to 10\u202fPM'} | {'day': 'Friday', 'hours': '10\u202fAM to 10\u202fPM'} | {'day': 'Saturday', 'hours': '9\u202fAM to 10\u202fPM'} | {'day': 'Sunday', 'hours': '9\u202fAM to 10\u202fPM'}","prices(12), scoops(10), flavours(10), beach(5), option(3)"
260,Three Wise Monkeys,,,$$,Ramen restaurant,"La Rhone Building, 77 Regent Rd, Sea Point, Cape Town, 8060, South Africa",Sea Point,"La Rhone Building, 77 Regent Rd",Cape Town,8060,,ZA,https://threewisemonkeys.co.za/,+27 21 433 1837,+27214331837,-33.9215387,18.3827506,"39HM+94 De Waterkant, Cape Town, South Africa",ChIJnecEKiBnzB0RvYu7KO8_as8,0x1dcc67202a04e79d:0xcf6a3fef28bb8bbd,14945828609795525565,4.4,False,False,False,1932,59,47,148,463,1215,1536,"Ramen restaurant, Kushiyaki restaurant, Restaurant, Sushi restaurant","All, Latest, Videos, Menu, Food & drink, Vibe, Ramen, Beer, Soup, Poke, Chicken Wings, Dumpling, Coconut shrimp, Sushi, By owner, Street View & 360°",As busy as it gets,100,2025-06-27T19:52:08.470Z,,,,,https://lh3.googleusercontent.com/p/AF1QipO7fednNthWyEz1LF-1zR7KRaYcQ5v92E-ZQVQw=w426-h240-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Three%20Wise%20Monkeys&query_place_id=ChIJnecEKiBnzB0RvYu7KO8_as8,en,False,"{'day': 'Monday', 'hours': '12 to 11\u202fPM'} | {'day': 'Tuesday', 'hours': '12 to 11\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 11\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 11\u202fPM'} | {'day': 'Friday', 'hours': '12 to 11\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 11\u202fPM'} | {'day': 'Sunday', 'hours': '12 to 11\u202fPM'}","poke bowl(96), brisket(53), bao buns(32), liquor license(12), chicken wings(11)"
261,JARRYDS Brunch & Bistro,,,$$,Brunch restaurant,"90 Regent Rd, Sea Point, Cape Town, 8005, South Africa",Sea Point,90 Regent Rd,Cape Town,8005,,ZA,https://www.nonamehg.com/jarrydsbrunchandbistro,+27 21 023 3642,+27210233642,-33.9215842,18.3822053,"39HJ+9V De Waterkant, Cape Town, South Africa",ChIJ880OJCBnzB0RLQv_25AQjzo,0x1dcc6720240ecdf3:0x3a8f1090dbff0b2d,4219609590221703981,4.5,False,False,False,2764,64,71,158,531,1940,2813,"Brunch restaurant, Breakfast restaurant, Cafe, Coffee shop, Family restaurant, Lunch restaurant, Restaurant","All, Latest, Videos, Menu, Food & drink, Vibe, Cortado, Mimosa, Cappuccino, French toast, Pancake, Brunch, Coffee, Avocado toast, By owner, Street View & 360°",,,2025-06-27T19:52:10.043Z,,,https://www.nonamehg.com/_files/ugd/c8e3cf_e969b67d1b7f497daad8ed67a5b44119.pdf,,https://lh3.googleusercontent.com/p/AF1QipOuEo6vs8ssp4Mvz_T51JiqiqywfSltROIhipcC=w408-h612-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=JARRYDS%20Brunch%20%26%20Bistro&query_place_id=ChIJ880OJCBnzB0RLQv_25AQjzo,en,False,"{'day': 'Monday', 'hours': '7:30\u202fAM to 4\u202fPM'} | {'day': 'Tuesday', 'hours': '7:30\u202fAM to 4\u202fPM'} | {'day': 'Wednesday', 'hours': '7:30\u202fAM to 4\u202fPM'} | {'day': 'Thursday', 'hours': '7:30\u202fAM to 4\u202fPM'} | {'day': 'Friday', 'hours': '7:30\u202fAM to 4\u202fPM'} | {'day': 'Saturday', 'hours': '7:30\u202fAM to 4\u202fPM'} | {'day': 'Sunday', 'hours': '7:30\u202fAM to 4\u202fPM'}","atmosphere(120), pancakes(76), eggs benedict(69), queue(32), shakshuka(29)"
262,Strolla Restaurant & Bar,,,$$,Restaurant,"309 Beach Rd, Sea Point, Cape Town, 8060, South Africa",Sea Point,309 Beach Rd,Cape Town,8060,,ZA,http://strolla.co.za/contact/,+27 21 430 7778,+27214307778,-33.9214585,18.3800042,"39HJ+C2 De Waterkant, Cape Town, South Africa",ChIJlUdC999mzB0R1-3tZkoNvd8,0x1dcc66dff7424795:0xdfbd0d4a66ededd7,16122056854261853655,4.1,False,False,False,1284,59,47,169,382,627,1176,"Restaurant, Bar, Cafe","All, Menu, Videos, Food & drink, Vibe, Pizza, Cortado, Nachos, Chicken sandwich, Juice, Sushi, Street View & 360°",Not too busy,30,2025-06-27T19:52:09.762Z,https://www.google.com/maps/reserve/v/dine/c/2kpL7cKrxjE?source=pa&opi=79508299&hl=en-US&gei=afZeaNC4D--B5OMPhs-A6Qc&sourceurl=https://www.google.com/service/MapsPlaceService/GetPlace?hl%3Den%26authuser%3D0%26gl%3Dus%26q%3DStrolla%2BRestaurant%2B%2526%2BBar,,http://strolla.co.za/menu/,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noQrU6qyyIdSqvyaC_q68imRP2zjYgCzdi6-0FGQrEExxibKuJnrVB2fphes-LJbA6rdrIw6NpARVQzRoaIL3KZu_IuuBCQg9YltRmnp9d2qyUXOhFw2-RHiAepgS5cY7DIMxh8DQ=w426-h240-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Strolla%20Restaurant%20%26%20Bar&query_place_id=ChIJlUdC999mzB0R1-3tZkoNvd8,en,False,"{'day': 'Monday', 'hours': '7\u202fAM to 11\u202fPM'} | {'day': 'Tuesday', 'hours': '7\u202fAM to 11\u202fPM'} | {'day': 'Wednesday', 'hours': '7\u202fAM to 11\u202fPM'} | {'day': 'Thursday', 'hours': '7\u202fAM to 11\u202fPM'} | {'day': 'Friday', 'hours': '7\u202fAM to 11\u202fPM'} | {'day': 'Saturday', 'hours': '7\u202fAM to 11\u202fPM'} | {'day': 'Sunday', 'hours': '7\u202fAM to 11\u202fPM'}","cocktails(50), coffee(49), ocean(21), morning(12), deck(11)"
263,Eighty-Ate Restaurant,,,$$,Restaurant,"88 Queen Victoria St, Cape Town City Centre, Cape Town, 8000, South Africa",Cape Town City Centre,88 Queen Victoria St,Cape Town,8000,,ZA,http://www.seasonsinafrica.com/hotels-in-south-africa/cape-town-hotels/cape-town-hollow-boutique-hotel/,+27 21 423 1260,+27214231260,-33.9281167,18.4148349,"3CC7+QW De Waterkant, Cape Town, South Africa",ChIJRzKsGnBnzB0RqQXX4vT-r_c,0x1dcc67701aac3247:0xf7affef4e2d705a9,17847764176023782825,4.2,False,False,False,396,21,15,44,109,207,257,Restaurant,"All, Menu, Videos, Food & drink, Vibe, Chocolate Cake, By owner, Street View & 360°",,,2025-06-27T19:52:11.274Z,,,,Cape Town Hollow,https://lh3.googleusercontent.com/p/AF1QipOeYLic64XGAmKXxs42kCXhPkrdwIVGHqeAaKQe=w408-h270-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Eighty-Ate%20Restaurant&query_place_id=ChIJRzKsGnBnzB0RqQXX4vT-r_c,en,False,"{'day': 'Monday', 'hours': '6\u202fAM to 8:30\u202fPM'} | {'day': 'Tuesday', 'hours': '6\u202fAM to 8:30\u202fPM'} | {'day': 'Wednesday', 'hours': '6\u202fAM to 8:30\u202fPM'} | {'day': 'Thursday', 'hours': '6\u202fAM to 8:30\u202fPM'} | {'day': 'Friday', 'hours': '6\u202fAM to 8:30\u202fPM'} | {'day': 'Saturday', 'hours': '6\u202fAM to 8:30\u202fPM'} | {'day': 'Sunday', 'hours': '6\u202fAM to 8:30\u202fPM'}","experience(14), breakfast(12), ribs(11), evening(10), atmosphere(9)"
264,Hacienda Coastal Mexican,,,,Mexican restaurant,"92 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",Cape Town City Centre,92 Bree St,Cape Town,8000,,ZA,http://www.hacienda.co.za/,+27 21 422 0128,+27214220128,-33.92074,18.4182099,"3CH9+P7 De Waterkant, Cape Town, South Africa",ChIJNbRyc7BnzB0RHkXmMkWdV-g,0x1dcc67b07372b435:0xe8579d4532e6451e,16742023060305364254,4.4,False,False,False,716,30,34,50,100,502,1246,Mexican restaurant,"All, Latest, Videos, Menu, Food & drink, Vibe, Guacamole, Squash, Short ribs, Margarita, By owner, Street View & 360°",Less busy than usual,38,2025-06-27T19:52:09.655Z,,,http://www.hacienda.co.za/,Cape Heritage Hotel,https://lh3.googleusercontent.com/p/AF1QipOKSVzJE5_1p1f-SoePYtQeizi60TOFL4SxpA9H=w408-h562-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Hacienda%20Coastal%20Mexican&query_place_id=ChIJNbRyc7BnzB0RHkXmMkWdV-g,en,False,"{'day': 'Monday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Tuesday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Friday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Sunday', 'hours': '12 to 10:30\u202fPM'}","candy floss(37), lobster tacos(24), set menu(16), brisket tacos(12), tapas(12)"
265,Ellerman House Restaurant,,,,Restaurant,"Bantry Bay, Cape Town, 8005, South Africa",Bantry Bay,,Cape Town,8005,,ZA,http://www.ellerman.co.za/,+27 21 430 3200,+27214303200,-33.929018,18.3781052,"39CH+96 De Waterkant, Cape Town, South Africa",ChIJpz1rFEFnzB0R_DR_8Uwofwo,0x1dcc6741146b3da7:0xa7f284cf17f34fc,756367573355803900,4.6,False,False,False,24,2,0,0,1,21,26,Restaurant,"All, Food & drink, Videos, Vibe, Street View & 360°",Now: Usually a little busy,,2025-06-27T19:52:10.777Z,,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np6Y8ER4Rm1bfUhKeYhzeUjJlcFjOI4K0ptXo5iYfpeTuUyqSqSx786DzKwINcEydQCDsfILi5nkL5UW30laHeXqjXQFxqLEgh-QHp_P_3KxvLtUhHKFfMn8-lFoMIk8prjbZaB=w408-h544-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Ellerman%20House%20Restaurant&query_place_id=ChIJpz1rFEFnzB0R_DR_8Uwofwo,en,False,"{'day': 'Monday', 'hours': '6\u202fAM to 10\u202fPM'} | {'day': 'Tuesday', 'hours': '6\u202fAM to 10\u202fPM'} | {'day': 'Wednesday', 'hours': '6\u202fAM to 10\u202fPM'} | {'day': 'Thursday', 'hours': '6\u202fAM to 10\u202fPM'} | {'day': 'Friday', 'hours': '6\u202fAM to 10\u202fPM'} | {'day': 'Saturday', 'hours': '6\u202fAM to 10\u202fPM'} | {'day': 'Sunday', 'hours': '6\u202fAM to 10\u202fPM'}",hotel(3)
266,Burger & Lobster,,Lively restaurant & bar serving a selection of burger & lobster dishes as well as fresh cocktails.,$$$,Hamburger restaurant,"105 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",Cape Town City Centre,105 Bree St,Cape Town,8001,,ZA,http://www.burgerandlobster.co.za/,+27 21 422 4297,+27214224297,-33.92136,18.4181938,"3CH9+F7 De Waterkant, Cape Town, South Africa",ChIJRatkeWZnzB0RREDSukkxKCc,0x1dcc67667964ab45:0x27283149bad24044,2821559359284330564,4.4,False,False,False,2921,80,90,209,687,1855,2661,"Hamburger restaurant, Cocktail bar, Seafood restaurant, Steak house","All, Latest, Videos, Menu, Food & drink, Vibe, Martini, Mai Tai, Lobster, Hamburger, French fries, By owner, Street View & 360°",As busy as it gets,100,2025-06-27T19:52:12.316Z,,,http://www.burgerandlobster.co.za/,,https://lh3.googleusercontent.com/p/AF1QipP4M-g7s5S93Zf7izUqQhSIEbP88kRtgQRKjql6=w408-h272-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Burger%20%26%20Lobster&query_place_id=ChIJRatkeWZnzB0RREDSukkxKCc,en,False,"{'day': 'Monday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Tuesday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Friday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 10:30\u202fPM'} | {'day': 'Sunday', 'hours': '12 to 10:30\u202fPM'}","lobster roll(245), cocktails(216), happy hour(78), ribs(24), prawn(18)"
